sample_id,round,variant,implementation,value_type,footprint_bytes,passes,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r01-o193-cpp_native-scalar-double-32768,1,cpp_native,scalar,double,32768,65536,366912633,0,0,805346345,671744273,805346322,366941277,366941277,1
r01-o194-rust-scalar-int-8388608,1,rust,scalar,int,8388608,256,355197709,536870912,536870912,779250732,2147485214,779250736,355084193,355084193,1
r01-o195-clangpp-scalar-float-8388608,1,clangpp,scalar,float,8388608,256,745429915,0,0,1636162299,738200993,1636162308,745462629,745462629,1
r01-o196-cpp-scalar-string16-32768,1,cpp,scalar,string16,32768,65536,918298645,2147483648,2147483648,2015222534,4832362880,2015222528,918183808,918183808,1
r01-o197-rust_unroll-u1-float-67108864,1,rust_unroll,u1,float,67108864,32,765640802,0,0,1680152523,2147484096,1680152518,765533831,765533831,1
r01-o198-clangpp-scalar-double-32768,1,clangpp,scalar,double,32768,65536,366899442,0,0,805318734,369689786,805318734,366928750,366928750,1
r01-o199-rust_unroll-u8-double-67108864,1,rust_unroll,u8,double,67108864,32,393423999,0,0,863159912,1207960121,863159902,393317252,393317252,1
r01-o200-rust_unroll-u2-double-67108864,1,rust_unroll,u2,double,67108864,32,401765984,0,0,881847760,1610613333,881847758,401802002,401802002,1
r01-o201-cpp-avx2-short-262144,1,cpp,avx2,short,262144,8192,64778954,0,0,142187701,268788086,142187694,64806427,64806427,1
r01-o202-cpp_unroll-u8-float-32768,1,cpp_unroll,u8,float,32768,65536,733964107,0,0,1610633414,873136404,1610633398,733849816,733849816,1
r01-o203-clangpp-scalar-string16-262144,1,clangpp,scalar,string16,262144,8192,668147574,2147483648,2147483648,1466147774,4697670839,1466147760,668030253,668030253,1
r01-o204-cpp-scalar-short-67108864,1,cpp,scalar,short,67108864,32,675389450,0,0,1482038691,4294967759,1482038646,675274450,675274450,1
r01-o205-cpp-scalar-float-8388608,1,cpp,scalar,float,8388608,256,751692363,0,0,1649907042,2147485796,1649907072,751727552,751727552,1
r01-o206-cpp_unroll-u1-float-32768,1,cpp_unroll,u1,float,32768,65536,733965269,0,0,1610634290,2147942675,1610634234,733850170,733850170,1
r01-o207-go-scalar-string16-1048576,1,go,scalar,string16,1048576,2048,2269659019,2147483648,2147483648,4967963556,12616663494,4967965310,2267200762,2267200762,true
r01-o208-rust-avx2-double-262144,1,rust,avx2,double,262144,8192,100514621,0,0,220598605,402792725,220598598,100541948,100541948,1
r01-o209-rust-avx2-string16-32768,1,rust,avx2,string16,32768,65536,63593553,2147483648,2147483648,139586082,538181912,139586040,63620485,63620485,1
r01-o210-cpp_native-scalar-float-262144,1,cpp_native,scalar,float,262144,8192,734001036,0,0,1610695780,1342259475,1610695790,733883401,733883401,1
r01-o211-cpp_unroll-u8-float-262144,1,cpp_unroll,u8,float,262144,8192,734074623,0,0,1610846589,872505620,1610846578,733957897,733957897,1
r01-o212-rust_unroll-u2-float-1048576,1,rust_unroll,u2,float,1048576,2048,735723694,0,0,1614467351,3221246232,1614467404,735604676,735604676,1
r01-o213-cpp_unroll-u1-float-8388608,1,cpp_unroll,u1,float,8388608,256,767863461,0,0,1685401146,2147485713,1685401168,767901008,767901008,1
r01-o214-rust-avx2-int-8388608,1,rust,avx2,int,8388608,256,149092177,536870912,536870912,326852713,402660379,326852724,148979017,148979017,1
r01-o215-cpp_native-scalar-string16-8388608,1,cpp_native,scalar,string16,8388608,256,715480331,2147483648,2147483648,1570423795,4697622543,1570423800,715514933,715514933,1
r01-o216-c-scalar-double-67108864,1,c,scalar,double,67108864,32,400466720,0,0,878591945,1073742433,878591956,400350908,400350908,1
r01-o217-c-avx2-short-1048576,1,c,avx2,short,1048576,2048,76862772,0,0,168711667,268523894,168711642,76893828,76893828,1
r01-o218-cpp-scalar-int-262144,1,cpp,scalar,int,262144,8192,316175701,536870912,536870912,693983482,2147524937,693983466,316206401,316206401,1
r01-o219-c-avx2-double-8388608,1,c,avx2,double,8388608,256,147567365,0,0,323886957,268441217,323886970,147604077,147604077,1
r01-o220-c-scalar-short-32768,1,c,scalar,short,32768,65536,624250913,0,0,1369804959,4295295279,1369804986,624133665,624133665,1
r01-o221-cpp-avx2-string16-1048576,1,cpp,avx2,string16,1048576,2048,86934638,2147483648,2147483648,190817778,469809541,190817770,86965598,86965598,1
r01-o222-cpp_native-scalar-int-8388608,1,cpp_native,scalar,int,8388608,256,368130884,536870912,536870912,808020982,2147485712,808020994,368166293,368166293,1
r01-o223-rust_unroll-u1-float-8388608,1,rust_unroll,u1,float,8388608,256,766241931,0,0,1681842263,2147485214,1681842272,766279069,766279069,1
r01-o224-go-scalar-float-67108864,1,go,scalar,float,67108864,32,773669302,0,0,1689506308,2684422313,1689506214,772246801,772246801,true
r01-o225-rust_unroll-u1-float-262144,1,rust_unroll,u1,float,262144,8192,733991585,0,0,1610677317,2147524896,1610677310,733877132,733877132,1
r01-o226-clangpp-scalar-string16-1048576,1,clangpp,scalar,string16,1048576,2048,674527274,2147483648,2147483648,1480148758,4697633975,1480148758,674408688,674408688,1
r01-o227-c-scalar-double-262144,1,c,scalar,double,262144,8192,366934096,0,0,805393607,1073799551,805393600,366963383,366963383,1
r01-o228-c-avx2-short-8388608,1,c,avx2,short,8388608,256,138841045,0,0,304748010,268446838,304748026,138872812,138872812,1
r01-o229-go-scalar-int-262144,1,go,scalar,int,262144,8192,466975305,536870912,536870912,1020583623,2684458595,1020584312,466125956,466125956,true
r01-o230-clangpp-scalar-float-32768,1,clangpp,scalar,float,32768,65536,733871567,0,0,1610792281,738788513,1610792304,733901067,733901067,1
r01-o231-rust-scalar-float-8388608,1,rust,scalar,float,8388608,256,763357008,0,0,1675123382,2147485221,1675123406,763245706,763245706,1
r01-o232-cpp_native-scalar-float-67108864,1,cpp_native,scalar,float,67108864,32,753430114,0,0,1653333741,1342177875,1653333748,753319163,753319163,1
r01-o233-cpp-avx2-float-32768,1,cpp,avx2,float,32768,65536,91893648,0,0,201685552,271581543,201685550,91922009,91922009,1
r01-o234-clangpp-scalar-float-262144,1,clangpp,scalar,float,262144,8192,733998875,0,0,1610679351,738272419,1610679378,733875636,733875636,1
r01-o235-rust-avx2-string16-8388608,1,rust,avx2,string16,8388608,256,137188657,2147483648,2147483648,301121703,536876312,301121700,137220935,137220935,1
r01-o236-c-scalar-float-262144,1,c,scalar,float,262144,8192,734007719,0,0,1610710811,2147541350,1610710816,733890718,733890718,1
r01-o237-cpp_native-scalar-float-8388608,1,cpp_native,scalar,float,8388608,256,749706017,0,0,1645546765,1342180113,1645546760,749741256,749741256,1
r01-o238-rust-scalar-short-1048576,1,rust,scalar,short,1048576,2048,634867628,0,0,1393113892,4294977822,1393113854,634753014,634753014,1
r01-o239-c-avx2-double-1048576,1,c,avx2,double,1048576,2048,93316618,0,0,204810017,268478849,204809990,93345309,93345309,1
r01-o240-clangpp-scalar-double-67108864,1,clangpp,scalar,double,67108864,32,389563492,0,0,855065131,369100250,855065156,389598141,389598141,1
r01-o241-c-avx2-int-32768,1,c,avx2,int,32768,65536,36146090,536870912,536870912,79315302,270205299,79315302,36173095,36173095,1
r01-o242-cpp-scalar-int-67108864,1,cpp,scalar,int,67108864,32,358137781,536870912,536870912,786087870,2147484137,786087852,358174934,358174934,1
r01-o243-clangpp-scalar-int-67108864,1,clangpp,scalar,int,67108864,32,302694233,536870912,536870912,664395256,738198951,664395270,302731323,302731323,1
r01-o244-rust_unroll-u2-float-262144,1,rust_unroll,u2,float,262144,8192,733971239,0,0,1610646622,3221307672,1610646642,733859273,733859273,1
r01-o245-clangpp-scalar-double-8388608,1,clangpp,scalar,double,8388608,256,384076421,0,0,843021625,369102266,843021630,384112602,384112602,1
r01-o246-go-scalar-float-1048576,1,go,scalar,float,1048576,2048,736882197,0,0,1611507120,2684435185,1611507832,735728731,735728731,true
r01-o247-rust-scalar-short-32768,1,rust,scalar,short,32768,65536,623883520,0,0,1369004697,4295295262,1369004692,623768176,623768176,1
r01-o248-cpp_unroll-u8-float-67108864,1,cpp_unroll,u8,float,67108864,32,747268438,0,0,1639817437,872415860,1639817432,747161304,747161304,1
r01-o249-rust-scalar-float-32768,1,rust,scalar,float,32768,65536,734049441,0,0,1611181476,2147811612,1611181506,734078473,734078473,1
r01-o250-cpp-scalar-float-262144,1,cpp,scalar,float,262144,8192,733980337,0,0,1610633976,2147541350,1610633948,733852993,733852993,1
r01-o251-c-scalar-float-1048576,1,c,scalar,float,1048576,2048,734103180,0,0,1610922263,2147498342,1610922258,733987354,733987354,1
r01-o252-rust-scalar-short-67108864,1,rust,scalar,short,67108864,32,674731151,0,0,1480610140,4294967742,1480610164,674622339,674622339,1
r01-o253-c-scalar-double-1048576,1,c,scalar,double,1048576,2048,366916801,0,0,805355232,1073756543,805355210,366946019,366946019,1
r01-o254-rust-avx2-double-1048576,1,rust,avx2,double,1048576,2048,101989958,0,0,223846453,402688277,223846458,102019087,102019087,1
r01-o255-rust_unroll-u8-double-8388608,1,rust_unroll,u8,double,8388608,256,384661916,0,0,844304917,1207962135,844304912,384695762,384695762,1
r01-o256-clangpp-scalar-int-8388608,1,clangpp,scalar,int,8388608,256,280975480,536870912,536870912,616336265,738200969,616336248,280860898,280860898,1
r01-o257-rust-scalar-double-262144,1,rust,scalar,double,262144,8192,366926818,0,0,805377663,1073783067,805377672,366956679,366956679,1
r01-o258-cpp-avx2-float-1048576,1,cpp,avx2,float,1048576,2048,93525223,0,0,205267200,268534119,205267172,93555478,93555478,1
r01-o259-cpp-scalar-double-67108864,1,cpp,scalar,double,67108864,32,401287613,0,0,880413666,1073742433,880413644,401174679,401174679,1
r01-o260-cpp-scalar-float-32768,1,cpp,scalar,float,32768,65536,734083516,0,0,1611255903,2147942756,1611255910,734113151,734113151,1
r01-o261-cpp_unroll-u1-double-1048576,1,cpp_unroll,u1,double,1048576,2048,367156165,0,0,805492237,1073756435,805492248,367037551,367037551,1
r01-o262-cpp_native-scalar-short-67108864,1,cpp_native,scalar,short,67108864,32,674912603,0,0,1481381354,4294967792,1481381374,674947512,674947512,1
r01-o263-cpp_native-scalar-short-262144,1,cpp_native,scalar,short,262144,8192,633504258,0,0,1390493092,4295024912,1390493126,633534090,633534090,1
r01-o264-rust-scalar-float-262144,1,rust,scalar,float,262144,8192,733985991,0,0,1610668169,2147524894,1610668158,733871209,733871209,1
r01-o265-go-scalar-double-262144,1,go,scalar,double,262144,8192,368550549,0,0,805503127,1342275748,805503600,367936211,367936211,true
r01-o266-go-scalar-float-32768,1,go,scalar,float,32768,65536,736645504,0,0,1611602362,2684943543,1611602938,735634939,735634939,true
r01-o267-c-scalar-float-8388608,1,c,scalar,float,8388608,256,761375279,0,0,1670779797,2147485798,1670779792,761260662,761260662,1
r01-o268-rust-scalar-int-1048576,1,rust,scalar,int,1048576,2048,318800333,536870912,536870912,699743872,2147494172,699743858,318829880,318829880,1
r01-o269-go-scalar-double-1048576,1,go,scalar,double,1048576,2048,368598993,0,0,805519924,1342227913,805520540,367961382,367961382,true
r01-o270-rust-avx2-string16-1048576,1,rust,avx2,string16,1048576,2048,91899434,2147483648,2147483648,201354423,536912154,201354428,91786904,91786904,1
r01-o271-go-scalar-float-8388608,1,go,scalar,float,8388608,256,765384800,0,0,1671084402,2684824404,1671084932,764162695,764162695,true
r01-o272-rust-scalar-int-32768,1,rust,scalar,int,32768,65536,312468567,536870912,536870912,685486218,2147811614,685486208,312356780,312356780,1
r01-o273-rust-avx2-double-67108864,1,rust,avx2,double,67108864,32,165859087,0,0,364035396,402654005,364035408,165893258,165893258,1
r01-o274-cpp-scalar-double-8388608,1,cpp,scalar,double,8388608,256,393509504,0,0,863724268,1073743999,863724268,393541235,393541235,1
r01-o275-rust_unroll-u2-double-1048576,1,rust_unroll,u2,double,1048576,2048,367206248,0,0,805621973,1610633495,805621982,367092041,367092041,1
r01-o276-rust-avx2-float-8388608,1,rust,avx2,float,8388608,256,134406291,0,0,294998869,402659864,294998858,134438338,134438338,1
r01-o277-clangpp-scalar-short-262144,1,clangpp,scalar,short,262144,8192,489498519,0,0,1074414012,1476469869,1074414000,489529842,489529842,1
r01-o278-cpp_unroll-u2-float-262144,1,cpp_unroll,u2,float,262144,8192,733984607,0,0,1610662442,1610694932,1610662460,733869545,733869545,1
r01-o279-rust_unroll-u8-float-262144,1,rust_unroll,u8,float,262144,8192,733996310,0,0,1610692207,2415993114,1610692248,733883278,733883278,1
r01-o280-cpp_native-scalar-int-1048576,1,cpp_native,scalar,int,1048576,2048,319576492,536870912,536870912,701447122,2147498256,701447142,319605393,319605393,1
r01-o281-rust-scalar-short-8388608,1,rust,scalar,short,8388608,256,671519576,0,0,1473540098,4294968862,1473540112,671401140,671401140,1
r01-o282-c-scalar-int-67108864,1,c,scalar,int,67108864,32,357885121,536870912,536870912,785532659,2147484137,785532660,357920342,357920342,1
r01-o283-cpp_unroll-u1-float-262144,1,cpp_unroll,u1,float,262144,8192,734005104,0,0,1610689069,2147541267,1610689058,733883228,733883228,1
r01-o284-rust-avx2-double-8388608,1,rust,avx2,double,8388608,256,132841424,0,0,291562865,402657813,291562876,132874158,132874158,1
r01-o285-c-scalar-int-8388608,1,c,scalar,int,8388608,256,349967451,536870912,536870912,768153228,2147485257,768153232,349999731,349999731,1
r02-o001-c-scalar-string16-67108864,2,c,scalar,string16,67108864,32,955155827,2147483648,2147483648,2096101769,4831838848,2096101788,955041082,955041082,1
r02-o002-cpp-scalar-float-1048576,2,cpp,scalar,float,1048576,2048,734097141,0,0,1610918486,2147498342,1610918430,733984806,733984806,1
r02-o003-c-scalar-int-67108864,2,c,scalar,int,67108864,32,358071420,536870912,536870912,785550472,2147484139,785550436,357957045,357957045,1
r02-o004-go-scalar-short-32768,2,go,scalar,short,32768,65536,701233534,0,0,1534306018,5369290909,1534306928,700369768,700369768,true
r02-o005-cpp-avx2-double-262144,2,cpp,avx2,double,262144,8192,92336102,0,0,202657970,268607873,202657972,92364222,92364222,1
r02-o006-cpp_native-scalar-int-262144,2,cpp_native,scalar,int,262144,8192,316941946,536870912,536870912,695295993,2147541266,695295964,316826743,316826743,1
r02-o007-cpp-scalar-int-67108864,2,cpp,scalar,int,67108864,32,358008304,536870912,536870912,785802208,2147484137,785802204,358041515,358041515,1
r02-o008-c-avx2-int-8388608,2,c,avx2,int,8388608,256,118811793,536870912,536870912,260785632,268442737,260785624,118844151,118844151,1
r02-o009-go-scalar-float-67108864,2,go,scalar,float,67108864,32,774079407,0,0,1690112790,2684422651,1690112534,772769711,772769711,true
r02-o010-cpp_unroll-u8-float-1048576,2,cpp_unroll,u8,float,1048576,2048,734035319,0,0,1610766600,872438036,1610766652,733918423,733918423,1
r02-o011-c-avx2-double-32768,2,c,avx2,double,32768,65536,90326301,0,0,198246312,269812097,198246290,90354493,90354493,1
r02-o012-rust-scalar-string16-67108864,2,rust,scalar,string16,67108864,32,710034126,2147483648,2147483648,1558074379,4697621015,1558074364,709918604,709918604,1
r02-o013-go-scalar-string16-8388608,2,go,scalar,string16,8388608,256,2308606421,2147483648,2147483648,5043382758,12617046983,5043385138,2304921715,2304921715,true
r02-o014-clangpp-scalar-double-8388608,2,clangpp,scalar,double,8388608,256,382749153,0,0,840107990,369102266,840107972,382781789,382781789,1
r02-o015-clangpp-scalar-int-8388608,2,clangpp,scalar,int,8388608,256,288258383,536870912,536870912,632318305,738200969,632318324,288143730,288143730,1
r02-o016-go-scalar-int-32768,2,go,scalar,int,32768,65536,453597363,536870912,536870912,992021256,2684917386,992022086,452960205,452960205,true
r02-o017-rust-scalar-int-67108864,2,rust,scalar,int,67108864,32,358241494,536870912,536870912,785936093,2147484094,785936118,358130449,358130449,1
r02-o018-cpp-avx2-float-1048576,2,cpp,avx2,float,1048576,2048,93523619,0,0,205263266,268534119,205263256,93553243,93553243,1
r02-o019-cpp_unroll-u8-float-67108864,2,cpp_unroll,u8,float,67108864,32,747041865,0,0,1639700132,872415858,1639700150,747079735,747079735,1
r02-o020-c-scalar-short-8388608,2,c,scalar,short,8388608,256,667605449,0,0,1464962201,4294968879,1464962180,667491923,667491923,1
r02-o021-rust_unroll-u2-float-1048576,2,rust_unroll,u2,float,1048576,2048,734088584,0,0,1610880568,3221246232,1610880590,733968730,733968730,1
r02-o022-cpp_native-scalar-double-67108864,2,cpp_native,scalar,double,67108864,32,388651950,0,0,853063503,671089233,853063486,388689944,388689944,1
r02-o023-rust_unroll-u2-float-32768,2,rust_unroll,u2,float,32768,65536,734467628,0,0,1611725027,3221881112,1611725038,734351815,734351815,1
r02-o024-clangpp-scalar-short-8388608,2,clangpp,scalar,short,8388608,256,523394972,0,0,1148428834,1476398447,1148428842,523281148,523281148,1
r02-o025-cpp-scalar-int-1048576,2,cpp,scalar,int,1048576,2048,318359449,536870912,536870912,698776138,2147494217,698776166,318389393,318389393,1
r02-o026-rust_unroll-u1-float-32768,2,rust_unroll,u1,float,32768,65536,734089570,0,0,1610898387,2147811616,1610898388,733976565,733976565,1
r02-o027-cpp_native-scalar-float-262144,2,cpp_native,scalar,float,262144,8192,733835177,0,0,1610711020,1342259473,1610710992,733864690,733864690,1
r02-o028-rust-avx2-string16-32768,2,rust,avx2,string16,32768,65536,63455354,2147483648,2147483648,139282619,538181912,139282616,63482599,63482599,1
r02-o029-go-scalar-int-8388608,2,go,scalar,int,8388608,256,410710581,536870912,536870912,896129962,2684791229,896129806,409881603,409881603,true
r02-o030-cpp-avx2-float-67108864,2,cpp,avx2,float,67108864,32,163991282,0,0,359935709,268437351,359935708,164026776,164026776,1
r02-o031-rust-avx2-float-67108864,2,rust,avx2,float,67108864,32,165539826,0,0,363334857,402654264,363334862,165575223,165575223,1
r02-o032-c-scalar-string16-8388608,2,c,scalar,string16,8388608,256,951243969,2147483648,2147483648,2087530207,4831840640,2087530236,951134378,951134378,1
r02-o033-c-avx2-double-8388608,2,c,avx2,double,8388608,256,139110528,0,0,305324537,268441217,305324536,139146284,139146284,1
r02-o034-clangpp-scalar-int-32768,2,clangpp,scalar,int,32768,65536,245179716,536870912,536870912,537772240,738788489,537772246,245059568,245059568,1
r02-o035-rust_unroll-u8-float-67108864,2,rust_unroll,u8,float,67108864,32,758317635,0,0,1664448101,2415919672,1664448060,758352271,758352271,1
